unique_id,ds,y
NN3.016,1990-12-31,7304.0
NN3.016,1991-01-31,9692.0
NN3.016,1991-02-28,7388.0
NN3.016,1991-03-31,6290.0
NN3.016,1991-04-30,7794.0
NN3.016,1991-05-31,7586.0
NN3.016,1991-06-30,7850.0
NN3.016,1991-07-31,7634.0
NN3.016,1991-08-31,7504.0
NN3.016,1991-09-30,7094.0
NN3.016,1991-10-31,8008.0
NN3.016,1991-11-30,7514.0
NN3.016,1991-12-31,8988.0
NN3.016,1992-01-31,8674.0
NN3.016,1992-02-29,7242.0
NN3.016,1992-03-31,8520.0
NN3.016,1992-04-30,6980.0
NN3.016,1992-05-31,6596.0
NN3.016,1992-06-30,8080.0
NN3.016,1992-07-31,6778.0
NN3.016,1992-08-31,7126.0
NN3.016,1992-09-30,8284.0
NN3.016,1992-10-31,7786.0
NN3.016,1992-11-30,7702.0
NN3.016,1992-12-31,9572.0
NN3.016,1993-01-31,7466.0
NN3.016,1993-02-28,6922.0
NN3.016,1993-03-31,9002.0
NN3.016,1993-04-30,7678.0
NN3.016,1993-05-31,6358.0
NN3.016,1993-06-30,8728.0
NN3.016,1993-07-31,7140.0
NN3.016,1993-08-31,6996.0
NN3.016,1993-09-30,7316.0
NN3.016,1993-10-31,7684.0
NN3.016,1993-11-30,7614.0
NN3.016,1993-12-31,8730.0
NN3.016,1994-01-31,9310.0
NN3.016,1994-02-28,7218.0
NN3.016,1994-03-31,7800.0
NN3.017,1990-01-31,8372.0
NN3.017,1990-02-28,5820.0
NN3.017,1990-03-31,7124.0
NN3.017,1990-04-30,6218.0
NN3.017,1990-05-31,7464.0
NN3.017,1990-06-30,7200.0
NN3.017,1990-07-31,7022.0
NN3.017,1990-08-31,7198.0
NN3.017,1990-09-30,6694.0
NN3.017,1990-10-31,7812.0
NN3.017,1990-11-30,8120.0
NN3.017,1990-12-31,7192.0
NN3.017,1991-01-31,9026.0
NN3.017,1991-02-28,6780.0
NN3.017,1991-03-31,6432.0
NN3.017,1991-04-30,7140.0
NN3.017,1991-05-31,7774.0
NN3.017,1991-06-30,7784.0
NN3.017,1991-07-31,7574.0
NN3.017,1991-08-31,6468.0
NN3.017,1991-09-30,7130.0
NN3.017,1991-10-31,7468.0
NN3.017,1991-11-30,7328.0
NN3.017,1991-12-31,8080.0
NN3.017,1992-01-31,7858.0
NN3.017,1992-02-29,5472.0
NN3.017,1992-03-31,7584.0
NN3.017,1992-04-30,6048.0
NN3.017,1992-05-31,7120.0
NN3.017,1992-06-30,6906.0
NN3.017,1992-07-31,7234.0
NN3.017,1992-08-31,6682.0
NN3.017,1992-09-30,7900.0
NN3.017,1992-10-31,6582.0
NN3.017,1992-11-30,7976.0
NN3.017,1992-12-31,7358.0
NN3.017,1993-01-31,7494.0
NN3.017,1993-02-28,6406.0
NN3.017,1993-03-31,8642.0
NN3.017,1993-04-30,6854.0
NN3.017,1993-05-31,5966.0
NN3.017,1993-06-30,7560.0
NN3.017,1993-07-31,7168.0
NN3.017,1993-08-31,6196.0
NN3.017,1993-09-30,7302.0
NN3.017,1993-10-31,6780.0
NN3.017,1993-11-30,7132.0
NN3.017,1993-12-31,7446.0
NN3.017,1994-01-31,8922.0
NN3.017,1994-02-28,7076.0
NN3.017,1994-03-31,7630.0
NN3.018,1990-01-31,5548.0
NN3.018,1990-02-28,3436.0
NN3.018,1990-03-31,4486.0
NN3.018,1990-04-30,4188.0
NN3.018,1990-05-31,4142.0
NN3.018,1990-06-30,3866.0
NN3.018,1990-07-31,4582.0
NN3.018,1990-08-31,4506.0
NN3.018,1990-09-30,4180.0
NN3.018,1990-10-31,4514.0
NN3.018,1990-11-30,4150.0
NN3.018,1990-12-31,4240.0
NN3.018,1991-01-31,5800.0
NN3.018,1991-02-28,4008.0
NN3.018,1991-03-31,3608.0
NN3.018,1991-04-30,4432.0
NN3.018,1991-05-31,4240.0
NN3.018,1991-06-30,4576.0
NN3.018,1991-07-31,4320.0
NN3.018,1991-08-31,3490.0
NN3.018,1991-09-30,3854.0
NN3.018,1991-10-31,3808.0
NN3.018,1991-11-30,4396.0
NN3.018,1991-12-31,4038.0
NN3.018,1992-01-31,5000.0
NN3.018,1992-02-29,3248.0
NN3.018,1992-03-31,4694.0
NN3.018,1992-04-30,3390.0
NN3.018,1992-05-31,3568.0
NN3.018,1992-06-30,3882.0
NN3.018,1992-07-31,3558.0
NN3.018,1992-08-31,3924.0
NN3.018,1992-09-30,4576.0
NN3.018,1992-10-31,4014.0
NN3.018,1992-11-30,4140.0
NN3.018,1992-12-31,4192.0
NN3.018,1993-01-31,3988.0
NN3.018,1993-02-28,3748.0
NN3.018,1993-03-31,5328.0
NN3.018,1993-04-30,3990.0
NN3.018,1993-05-31,3046.0
NN3.018,1993-06-30,4478.0
NN3.018,1993-07-31,4082.0
NN3.018,1993-08-31,3274.0
NN3.018,1993-09-30,3894.0
NN3.018,1993-10-31,3582.0
NN3.018,1993-11-30,3916.0
NN3.018,1993-12-31,4210.0
NN3.018,1994-01-31,4804.0
NN3.018,1994-02-28,3816.0
NN3.018,1994-03-31,4060.0
NN3.019,1990-01-31,5100.0
NN3.019,1990-02-28,5750.0
NN3.019,1990-03-31,6950.0
NN3.019,1990-04-30,3700.0
NN3.019,1990-05-31,6050.0
NN3.019,1990-06-30,5200.0
NN3.019,1990-07-31,5050.0
NN3.019,1990-08-31,4400.0
NN3.019,1990-09-30,3250.0
NN3.019,1990-10-31,3950.0
NN3.019,1990-11-30,4150.0
NN3.019,1990-12-31,6550.0
NN3.019,1991-01-31,6550.0
NN3.019,1991-02-28,7000.0
NN3.019,1991-03-31,5350.0
NN3.019,1991-04-30,5150.0
NN3.019,1991-05-31,4400.0
NN3.019,1991-06-30,3500.0
NN3.019,1991-07-31,3300.0
NN3.019,1991-08-31,3800.0
NN3.019,1991-09-30,4050.0
NN3.019,1991-10-31,5900.0
NN3.019,1991-11-30,3650.0
NN3.019,1991-12-31,5600.0
NN3.019,1992-01-31,6650.0
NN3.019,1992-02-29,4750.0
NN3.019,1992-03-31,4100.0
NN3.019,1992-04-30,5700.0
NN3.019,1992-05-31,4900.0
NN3.019,1992-06-30,3500.0
NN3.019,1992-07-31,3350.0
NN3.019,1992-08-31,3250.0
NN3.019,1992-09-30,4900.0
NN3.019,1992-10-31,5550.0
NN3.019,1992-11-30,4000.0
NN3.019,1992-12-31,5100.0
NN3.019,1993-01-31,5300.0
NN3.019,1993-02-28,3450.0
NN3.019,1993-03-31,3850.0
NN3.019,1993-04-30,4550.0
NN3.019,1993-05-31,4650.0
NN3.019,1993-06-30,4900.0
NN3.019,1993-07-31,3800.0
NN3.019,1993-08-31,3050.0
NN3.019,1993-09-30,4250.0
NN3.019,1993-10-31,5500.0
NN3.019,1993-11-30,3550.0
NN3.019,1993-12-31,3800.0
NN3.019,1994-01-31,4350.0
NN3.019,1994-02-28,2600.0
NN3.019,1994-03-31,4750.0
NN3.020,1990-01-31,9290.0
NN3.020,1990-02-28,6160.0
NN3.020,1990-03-31,8320.0
NN3.020,1990-04-30,8310.0
NN3.020,1990-05-31,6750.0
NN3.020,1990-06-30,8710.0
NN3.020,1990-07-31,6300.0
NN3.020,1990-08-31,5710.0
NN3.020,1990-09-30,5740.0
NN3.020,1990-10-31,6710.0
NN3.020,1990-11-30,7310.0
NN3.020,1990-12-31,7240.0
NN3.020,1991-01-31,8650.0
NN3.020,1991-02-28,8330.0
NN3.020,1991-03-31,7810.0
NN3.020,1991-04-30,8260.0
NN3.020,1991-05-31,6680.0
NN3.020,1991-06-30,5580.0
NN3.020,1991-07-31,6340.0
NN3.020,1991-08-31,4490.0
NN3.020,1991-09-30,5000.0
NN3.020,1991-10-31,7030.0
NN3.020,1991-11-30,6100.0
NN3.020,1991-12-31,9740.0
NN3.020,1992-01-31,7940.0
NN3.020,1992-02-29,7740.0
NN3.020,1992-03-31,7820.0
NN3.020,1992-04-30,7820.0
NN3.020,1992-05-31,5380.0
NN3.020,1992-06-30,7070.0
NN3.020,1992-07-31,6970.0
NN3.020,1992-08-31,4080.0
NN3.020,1992-09-30,4930.0
NN3.020,1992-10-31,4820.0
NN3.020,1992-11-30,6220.0
NN3.020,1992-12-31,6360.0
NN3.020,1993-01-31,7630.0
NN3.020,1993-02-28,5130.0
NN3.020,1993-03-31,6960.0
NN3.020,1993-04-30,5350.0
NN3.020,1993-05-31,6290.0
NN3.020,1993-06-30,4630.0
NN3.020,1993-07-31,5130.0
NN3.020,1993-08-31,3620.0
NN3.020,1993-09-30,3980.0
NN3.020,1993-10-31,3120.0
NN3.020,1993-11-30,4310.0
NN3.020,1993-12-31,4250.0
NN3.020,1994-01-31,5730.0
NN3.020,1994-02-28,3630.0
NN3.020,1994-03-31,5680.0
NN3.021,1990-01-31,4190.0
NN3.021,1990-02-28,6185.0
NN3.021,1990-03-31,6820.0
NN3.021,1990-04-30,5950.0
NN3.021,1990-05-31,5885.0
NN3.021,1990-06-30,6020.0
NN3.021,1990-07-31,4470.0
NN3.021,1990-08-31,5885.0
NN3.021,1990-09-30,4885.0
NN3.021,1990-10-31,7200.0
NN3.021,1990-11-30,5460.0
NN3.021,1990-12-31,5925.0
NN3.021,1991-01-31,7170.0
NN3.021,1991-02-28,8030.0
NN3.021,1991-03-31,5905.0
NN3.021,1991-04-30,6940.0
NN3.021,1991-05-31,7045.0
NN3.021,1991-06-30,5000.0
NN3.021,1991-07-31,5875.0
NN3.021,1991-08-31,5625.0
NN3.021,1991-09-30,5165.0
NN3.021,1991-10-31,7015.0
NN3.021,1991-11-30,5990.0
NN3.021,1991-12-31,7905.0
NN3.021,1992-01-31,7980.0
NN3.021,1992-02-29,6460.0
NN3.021,1992-03-31,9300.0
NN3.021,1992-04-30,7145.0
NN3.021,1992-05-31,5355.0
NN3.021,1992-06-30,5765.0
NN3.021,1992-07-31,6305.0
NN3.021,1992-08-31,4985.0
NN3.021,1992-09-30,5055.0
NN3.021,1992-10-31,6145.0
NN3.021,1992-11-30,6615.0
NN3.021,1992-12-31,6935.0
NN3.021,1993-01-31,6550.0
NN3.021,1993-02-28,6560.0
NN3.021,1993-03-31,7260.0
NN3.021,1993-04-30,6030.0
NN3.021,1993-05-31,5130.0
NN3.021,1993-06-30,5580.0
NN3.021,1993-07-31,4760.0
NN3.021,1993-08-31,4295.0
NN3.021,1993-09-30,4940.0
NN3.021,1993-10-31,4505.0
NN3.021,1993-11-30,4545.0
NN3.021,1993-12-31,6065.0
NN3.021,1994-01-31,6010.0
NN3.021,1994-02-28,4665.0
NN3.021,1994-03-31,6280.0
NN3.022,1990-01-31,4120.0
NN3.022,1990-02-28,5020.0
NN3.022,1990-03-31,3840.0
NN3.022,1990-04-30,5720.0
NN3.022,1990-05-31,4960.0
NN3.022,1990-06-30,1960.0
NN3.022,1990-07-31,3780.0
NN3.022,1990-08-31,3620.0
NN3.022,1990-09-30,6700.0
NN3.022,1990-10-31,3780.0
NN3.022,1990-11-30,5340.0
NN3.022,1990-12-31,3280.0
NN3.022,1991-01-31,4980.0
NN3.022,1991-02-28,6220.0
NN3.022,1991-03-31,5400.0
NN3.022,1991-04-30,5180.0
NN3.022,1991-05-31,5280.0
NN3.022,1991-06-30,4460.0
NN3.022,1991-07-31,2180.0
NN3.022,1991-08-31,2560.0
NN3.022,1991-09-30,5280.0
NN3.022,1991-10-31,4480.0
NN3.022,1991-11-30,5820.0
NN3.022,1991-12-31,5720.0
NN3.022,1992-01-31,8340.0
NN3.022,1992-02-29,7080.0
NN3.022,1992-03-31,4160.0
NN3.022,1992-04-30,2460.0
NN3.022,1992-05-31,3440.0
NN3.022,1992-06-30,3120.0
NN3.022,1992-07-31,3240.0
NN3.022,1992-08-31,3560.0
NN3.022,1992-09-30,3260.0
NN3.022,1992-10-31,4780.0
NN3.022,1992-11-30,6400.0
NN3.022,1992-12-31,3880.0
NN3.022,1993-01-31,5080.0
NN3.022,1993-02-28,4760.0
NN3.022,1993-03-31,4460.0
NN3.022,1993-04-30,7580.0
NN3.022,1993-05-31,5740.0
NN3.022,1993-06-30,1780.0
NN3.022,1993-07-31,1480.0
NN3.022,1993-08-31,4600.0
NN3.022,1993-09-30,5440.0
NN3.022,1993-10-31,5260.0
NN3.022,1993-11-30,5060.0
NN3.022,1993-12-31,3460.0
NN3.022,1994-01-31,6260.0
NN3.022,1994-02-28,6140.0
NN3.023,1990-01-31,5125.0
NN3.023,1990-02-28,3990.0
NN3.023,1990-03-31,4545.0
NN3.023,1990-04-30,3330.0
NN3.023,1990-05-31,3805.0
NN3.023,1990-06-30,3475.0
NN3.023,1990-07-31,3700.0
NN3.023,1990-08-31,3940.0
NN3.023,1990-09-30,3090.0
NN3.023,1990-10-31,4200.0
NN3.023,1990-11-30,4120.0
NN3.023,1990-12-31,4525.0
NN3.023,1991-01-31,4705.0
NN3.023,1991-02-28,4920.0
NN3.023,1991-03-31,5940.0
NN3.023,1991-04-30,4305.0
NN3.023,1991-05-31,4295.0
NN3.023,1991-06-30,3290.0
NN3.023,1991-07-31,3415.0
NN3.023,1991-08-31,3045.0
NN3.023,1991-09-30,3390.0
NN3.023,1991-10-31,3715.0
NN3.023,1991-11-30,3100.0
NN3.023,1991-12-31,4715.0
NN3.023,1992-01-31,5110.0
NN3.023,1992-02-29,3825.0
NN3.023,1992-03-31,5105.0
NN3.023,1992-04-30,3985.0
NN3.023,1992-05-31,3265.0
NN3.023,1992-06-30,3620.0
NN3.023,1992-07-31,3425.0
NN3.023,1992-08-31,3220.0
NN3.023,1992-09-30,3310.0
NN3.023,1992-10-31,3600.0
NN3.023,1992-11-30,3730.0
NN3.023,1992-12-31,3895.0
NN3.023,1993-01-31,4040.0
NN3.023,1993-02-28,3900.0
NN3.023,1993-03-31,3945.0
NN3.023,1993-04-30,2845.0
NN3.023,1993-05-31,2915.0
NN3.023,1993-06-30,2940.0
NN3.023,1993-07-31,3085.0
NN3.023,1993-08-31,2640.0
NN3.023,1993-09-30,3435.0
NN3.023,1993-10-31,2815.0
NN3.023,1993-11-30,3035.0
NN3.023,1993-12-31,3570.0
NN3.023,1994-01-31,2935.0
NN3.023,1994-02-28,3115.0
NN3.023,1994-03-31,3540.0
NN3.024,1990-01-31,9000.0
NN3.024,1990-02-28,6600.0
NN3.024,1990-03-31,8100.0
NN3.024,1990-04-30,7000.0
NN3.024,1990-05-31,7700.0
NN3.024,1990-06-30,5100.0
NN3.024,1990-07-31,4900.0
NN3.024,1990-08-31,5600.0
NN3.024,1990-09-30,7100.0
NN3.024,1990-10-31,10300.0
NN3.024,1990-11-30,8600.0
NN3.024,1990-12-31,4300.0
NN3.024,1991-01-31,8800.0
NN3.024,1991-02-28,6800.0
NN3.024,1991-03-31,5700.0
NN3.024,1991-04-30,6500.0
NN3.024,1991-05-31,9900.0
NN3.024,1991-06-30,5600.0
NN3.024,1991-07-31,7100.0
NN3.024,1991-08-31,5800.0
NN3.024,1991-09-30,5300.0
NN3.024,1991-10-31,10200.0
NN3.024,1991-11-30,7500.0
NN3.024,1991-12-31,5300.0
NN3.024,1992-01-31,7400.0
NN3.024,1992-02-29,5300.0
NN3.024,1992-03-31,7300.0
NN3.024,1992-04-30,6300.0
NN3.024,1992-05-31,8100.0
NN3.024,1992-06-30,4900.0
NN3.024,1992-07-31,7500.0
NN3.024,1992-08-31,5700.0
NN3.024,1992-09-30,7000.0
NN3.024,1992-10-31,11000.0
NN3.024,1992-11-30,7400.0
NN3.024,1992-12-31,8900.0
NN3.024,1993-01-31,9300.0
NN3.024,1993-02-28,7900.0
NN3.024,1993-03-31,9400.0
NN3.024,1993-04-30,10200.0
NN3.024,1993-05-31,10100.0
NN3.024,1993-06-30,8700.0
NN3.024,1993-07-31,7500.0
NN3.024,1993-08-31,7300.0
NN3.024,1993-09-30,10700.0
NN3.024,1993-10-31,10600.0
NN3.024,1993-11-30,11100.0
NN3.024,1993-12-31,8000.0
NN3.024,1994-01-31,9000.0
NN3.024,1994-02-28,7300.0
NN3.024,1994-03-31,10400.0
NN3.025,1990-01-31,1500.0
NN3.025,1990-02-28,6300.0
NN3.025,1990-03-31,3000.0
NN3.025,1990-04-30,6000.0
NN3.025,1990-05-31,1200.0
NN3.025,1990-06-30,3000.0
NN3.025,1990-07-31,5400.0
NN3.025,1990-08-31,3300.0
NN3.025,1990-09-30,4800.0
NN3.025,1990-10-31,5100.0
NN3.025,1990-11-30,2700.0
NN3.025,1990-12-31,3600.0
NN3.025,1991-01-31,4800.0
NN3.025,1991-02-28,1500.0
NN3.025,1991-03-31,900.0
NN3.025,1991-04-30,600.0
NN3.025,1991-05-31,5400.0
NN3.025,1991-06-30,2400.0
NN3.025,1991-07-31,600.0
NN3.025,1991-08-31,1200.0
NN3.025,1991-09-30,3300.0
NN3.025,1991-10-31,2400.0
NN3.025,1991-11-30,6900.0
NN3.025,1991-12-31,5400.0
NN3.025,1992-01-31,2100.0
NN3.025,1992-02-29,10500.0
NN3.025,1992-03-31,1800.0
NN3.025,1992-04-30,1500.0
NN3.025,1992-05-31,2400.0
NN3.025,1992-06-30,8400.0
NN3.025,1992-07-31,2100.0
NN3.025,1992-08-31,4800.0
NN3.025,1992-09-30,2700.0
NN3.025,1992-10-31,4800.0
NN3.025,1992-11-30,3900.0
NN3.025,1992-12-31,3300.0
NN3.025,1993-01-31,900.0
NN3.025,1993-02-28,600.0
NN3.025,1993-03-31,3300.0
NN3.025,1993-04-30,5100.0
NN3.025,1993-05-31,1200.0
NN3.025,1993-06-30,3600.0
NN3.025,1993-07-31,4800.0
NN3.025,1993-08-31,900.0
NN3.025,1993-09-30,2400.0
NN3.025,1993-10-31,4500.0
NN3.025,1993-11-30,3000.0
NN3.025,1993-12-31,3600.0
NN3.025,1994-01-31,4200.0
NN3.025,1994-02-28,3600.0
NN3.025,1994-03-31,300.0
NN3.026,1990-01-31,6800.0
NN3.026,1990-02-28,4200.0
NN3.026,1990-03-31,4100.0
NN3.026,1990-04-30,4250.0
NN3.026,1990-05-31,4200.0
NN3.026,1990-06-30,4200.0
NN3.026,1990-07-31,3750.0
NN3.026,1990-08-31,3000.0
NN3.026,1990-09-30,2150.0
NN3.026,1990-10-31,3500.0
NN3.026,1990-11-30,2000.0
NN3.026,1990-12-31,3750.0
NN3.026,1991-01-31,4550.0
NN3.026,1991-02-28,5950.0
NN3.026,1991-03-31,5000.0
NN3.026,1991-04-30,2500.0
NN3.026,1991-05-31,3150.0
NN3.026,1991-06-30,4250.0
NN3.026,1991-07-31,3750.0
NN3.026,1991-08-31,4500.0
NN3.026,1991-09-30,6250.0
NN3.026,1991-10-31,5050.0
NN3.026,1991-11-30,3050.0
NN3.026,1991-12-31,3050.0
NN3.026,1992-01-31,5100.0
NN3.026,1992-02-29,2900.0
NN3.026,1992-03-31,4750.0
NN3.026,1992-04-30,2250.0
NN3.026,1992-05-31,2500.0
NN3.026,1992-06-30,5250.0
NN3.026,1992-07-31,1500.0
NN3.026,1992-08-31,4600.0
NN3.026,1992-09-30,1750.0
NN3.026,1992-10-31,4650.0
NN3.026,1992-11-30,4900.0
NN3.026,1992-12-31,2400.0
NN3.026,1993-01-31,3900.0
NN3.026,1993-02-28,1600.0
NN3.026,1993-03-31,2350.0
NN3.026,1993-04-30,4750.0
NN3.026,1993-05-31,3000.0
NN3.026,1993-06-30,2950.0
NN3.026,1993-07-31,4000.0
NN3.026,1993-08-31,4050.0
NN3.026,1993-09-30,3700.0
NN3.026,1993-10-31,2800.0
NN3.026,1993-11-30,1100.0
NN3.026,1993-12-31,3900.0
NN3.026,1994-01-31,1850.0
NN3.026,1994-02-28,3800.0
NN3.026,1994-03-31,4150.0
NN3.027,1990-01-31,6685.0
NN3.027,1990-02-28,4885.0
NN3.027,1990-03-31,4100.0
NN3.027,1990-04-30,5010.0
NN3.027,1990-05-31,6210.0
NN3.027,1990-06-30,6360.0
NN3.027,1990-07-31,5655.0
NN3.027,1990-08-31,4455.0
NN3.027,1990-09-30,4195.0
NN3.027,1990-10-31,5900.0
NN3.027,1990-11-30,5185.0
NN3.027,1990-12-31,6605.0
NN3.027,1991-01-31,4380.0
NN3.027,1991-02-28,6185.0
NN3.027,1991-03-31,3445.0
NN3.027,1991-04-30,3445.0
NN3.027,1991-05-31,3620.0
NN3.027,1991-06-30,3865.0
NN3.027,1991-07-31,6050.0
NN3.027,1991-08-31,4960.0
NN3.027,1991-09-30,3615.0
NN3.027,1991-10-31,4080.0
NN3.027,1991-11-30,3970.0
NN3.027,1991-12-31,4065.0
NN3.027,1992-01-31,4790.0
NN3.027,1992-02-29,4055.0
NN3.027,1992-03-31,3665.0
NN3.027,1992-04-30,3125.0
NN3.027,1992-05-31,3365.0
NN3.027,1992-06-30,4930.0
NN3.027,1992-07-31,2905.0
NN3.027,1992-08-31,4325.0
NN3.027,1992-09-30,4820.0
NN3.027,1992-10-31,4725.0
NN3.027,1992-11-30,4925.0
NN3.027,1992-12-31,3610.0
NN3.027,1993-01-31,5045.0
NN3.027,1993-02-28,1850.0
NN3.027,1993-03-31,3685.0
NN3.027,1993-04-30,3800.0
NN3.027,1993-05-31,4330.0
NN3.027,1993-06-30,4290.0
NN3.027,1993-07-31,3410.0
NN3.027,1993-08-31,3240.0
NN3.027,1993-09-30,3595.0
NN3.027,1993-10-31,2840.0
NN3.027,1993-11-30,4410.0
NN3.027,1993-12-31,3650.0
NN3.027,1994-01-31,2565.0
NN3.027,1994-02-28,5240.0
NN3.027,1994-03-31,4350.0
NN3.028,1990-01-31,7552.0
NN3.028,1990-02-28,6052.0
NN3.028,1990-03-31,6074.0
NN3.028,1990-04-30,6160.0
NN3.028,1990-05-31,5912.0
NN3.028,1990-06-30,5798.0
NN3.028,1990-07-31,5862.0
NN3.028,1990-08-31,5232.0
NN3.028,1990-09-30,5474.0
NN3.028,1990-10-31,6570.0
NN3.028,1990-11-30,7202.0
NN3.028,1990-12-31,5522.0
NN3.028,1991-01-31,7654.0
NN3.028,1991-02-28,5198.0
NN3.028,1991-03-31,5294.0
NN3.028,1991-04-30,6588.0
NN3.028,1991-05-31,6408.0
NN3.028,1991-06-30,5106.0
NN3.028,1991-07-31,6294.0
NN3.028,1991-08-31,5898.0
NN3.028,1991-09-30,5884.0
NN3.028,1991-10-31,6066.0
NN3.028,1991-11-30,6174.0
NN3.028,1991-12-31,6542.0
NN3.028,1992-01-31,6476.0
NN3.028,1992-02-29,5808.0
NN3.028,1992-03-31,6748.0
NN3.028,1992-04-30,5628.0
NN3.028,1992-05-31,6008.0
NN3.028,1992-06-30,6978.0
NN3.028,1992-07-31,6194.0
NN3.028,1992-08-31,6672.0
NN3.028,1992-09-30,5768.0
NN3.028,1992-10-31,7158.0
NN3.028,1992-11-30,6086.0
NN3.028,1992-12-31,6438.0
NN3.028,1993-01-31,6546.0
NN3.028,1993-02-28,5256.0
NN3.028,1993-03-31,7364.0
NN3.028,1993-04-30,6678.0
NN3.028,1993-05-31,5758.0
NN3.028,1993-06-30,6878.0
NN3.028,1993-07-31,6084.0
NN3.028,1993-08-31,5802.0
NN3.028,1993-09-30,6190.0
NN3.028,1993-10-31,5798.0
NN3.028,1993-11-30,6178.0
NN3.028,1993-12-31,6776.0
NN3.028,1994-01-31,7912.0
NN3.028,1994-02-28,7452.0
NN3.028,1994-03-31,6826.0
NN3.029,1990-01-31,4550.0
NN3.029,1990-02-28,3200.0
NN3.029,1990-03-31,3800.0
NN3.029,1990-04-30,6500.0
NN3.029,1990-05-31,5050.0
NN3.029,1990-06-30,7400.0
NN3.029,1990-07-31,3100.0
NN3.029,1990-08-31,2500.0
NN3.029,1990-09-30,2850.0
NN3.029,1990-10-31,3300.0
NN3.029,1990-11-30,3950.0
NN3.029,1990-12-31,2600.0
NN3.029,1991-01-31,6400.0
NN3.029,1991-02-28,4500.0
NN3.029,1991-03-31,1700.0
NN3.029,1991-04-30,7200.0
NN3.029,1991-05-31,2550.0
NN3.029,1991-06-30,4100.0
NN3.029,1991-07-31,4800.0
NN3.029,1991-08-31,3300.0
NN3.029,1991-09-30,4100.0
NN3.029,1991-10-31,3900.0
NN3.029,1991-11-30,5000.0
NN3.029,1991-12-31,4100.0
NN3.029,1992-01-31,3950.0
NN3.029,1992-02-29,3300.0
NN3.029,1992-03-31,3100.0
NN3.029,1992-04-30,2900.0
NN3.029,1992-05-31,6000.0
NN3.029,1992-06-30,6350.0
NN3.029,1992-07-31,6200.0
NN3.029,1992-08-31,3050.0
NN3.029,1992-09-30,3250.0
NN3.029,1992-10-31,3050.0
NN3.029,1992-11-30,3550.0
NN3.029,1992-12-31,5450.0
NN3.029,1993-01-31,2000.0
NN3.029,1993-02-28,3500.0
NN3.029,1993-03-31,4800.0
NN3.029,1993-04-30,3400.0
NN3.029,1993-05-31,4800.0
NN3.029,1993-06-30,6300.0
NN3.029,1993-07-31,5800.0
NN3.029,1993-08-31,4700.0
NN3.029,1993-09-30,5200.0
NN3.029,1993-10-31,3000.0
NN3.029,1993-11-30,5500.0
NN3.029,1993-12-31,4400.0
NN3.029,1994-01-31,4900.0
NN3.029,1994-02-28,3600.0
NN3.029,1994-03-31,3300.0
NN3.030,1990-01-31,6300.0
NN3.030,1990-02-28,6012.0
NN3.030,1990-03-31,6740.0
NN3.030,1990-04-30,6058.0
NN3.030,1990-05-31,6684.0
NN3.030,1990-06-30,5692.0
NN3.030,1990-07-31,5472.0
NN3.030,1990-08-31,6662.0
NN3.030,1990-09-30,5424.0
NN3.030,1990-10-31,7192.0
NN3.030,1990-11-30,7214.0
NN3.030,1990-12-31,6444.0
NN3.030,1991-01-31,7886.0
NN3.030,1991-02-28,7056.0
NN3.030,1991-03-31,7212.0
NN3.030,1991-04-30,7344.0
NN3.030,1991-05-31,6504.0
NN3.030,1991-06-30,6504.0
NN3.030,1991-07-31,6362.0
NN3.030,1991-08-31,6080.0
NN3.030,1991-09-30,5842.0
NN3.030,1991-10-31,8282.0
NN3.030,1991-11-30,6372.0
NN3.030,1991-12-31,7222.0
NN3.030,1992-01-31,7860.0
NN3.030,1992-02-29,7000.0
NN3.030,1992-03-31,7644.0
NN3.030,1992-04-30,7056.0
NN3.030,1992-05-31,6600.0
NN3.030,1992-06-30,6972.0
NN3.030,1992-07-31,6984.0
NN3.030,1992-08-31,5892.0
NN3.030,1992-09-30,7284.0
NN3.030,1992-10-31,6174.0
NN3.030,1992-11-30,6730.0
NN3.030,1992-12-31,7452.0
NN3.030,1993-01-31,7296.0
NN3.030,1993-02-28,7032.0
NN3.030,1993-03-31,7440.0
NN3.030,1993-04-30,7648.0
NN3.030,1993-05-31,7644.0
NN3.030,1993-06-30,6840.0
NN3.030,1993-07-31,6252.0
NN3.030,1993-08-31,6468.0
NN3.030,1993-09-30,6492.0
NN3.030,1993-10-31,5688.0
NN3.030,1993-11-30,6960.0
NN3.030,1993-12-31,8112.0
NN3.030,1994-01-31,7418.0
NN3.030,1994-02-28,7572.0
NN3.030,1994-03-31,8248.0
NN3.031,1990-01-31,1680.0
NN3.031,1990-02-28,1920.0
NN3.031,1990-03-31,120.0
NN3.031,1990-04-30,1080.0
NN3.031,1990-05-31,840.0
NN3.031,1990-06-30,1440.0
NN3.031,1990-07-31,480.0
NN3.031,1990-08-31,720.0
NN3.031,1990-09-30,4080.0
NN3.031,1990-10-31,1560.0
NN3.031,1990-11-30,480.0
NN3.031,1990-12-31,720.0
NN3.031,1991-01-31,6120.0
NN3.031,1991-02-28,2040.0
NN3.031,1991-03-31,3960.0
NN3.031,1991-04-30,2160.0
NN3.031,1991-05-31,120.0
NN3.031,1991-06-30,1200.0
NN3.031,1991-07-31,1080.0
NN3.031,1991-08-31,1080.0
NN3.031,1991-09-30,1080.0
NN3.031,1991-10-31,2160.0
NN3.031,1991-11-30,240.0
NN3.031,1991-12-31,1440.0
NN3.031,1992-01-31,1200.0
